Nombre,Cámara de Comercio,Número de Matrícula,Fecha de Matrícula,Estado de la matrícula,Fecha de renovación,Último año renovado,latitud,longitud,direccion
MINIMERCADO JUSTO Y BUENO CAUCASIA CENTRO,MEDELLIN PARA ANTIOQUIA,71721202,2021/02/16,ACTIVA,2021/02/16,2021,7.989339699999999,-75.19413589999999,"Cl. 23 #05 - 23, Caucasia, Antioquia, Colombia"
MINIMERCADO JUSTO Y BUENO CAZUCA,BOGOTA,2799599,2017/03/30,ACTIVA,2021/03/19,2021,4.5965563,-74.1872646,"Cl. 53 #12-19, Soacha, Cundinamarca, Colombia"
MINIMERCADO JUSTO Y BUENO CEDRO GOLF,BOGOTA,2878959,2017/10/10,ACTIVA,2021/03/19,2021,4.7249653,-74.0316054,"Cl 147 #7G-59, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO CENTENARIO,BOGOTA,2718605,2016/08/05,ACTIVA,2021/03/19,2021,4.5844147,-74.1106198,"Carrera 24, Calle 79 D Sur #27, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO CENTRO,BOGOTA,2696334,2016/06/09,CANCELADA,2016/06/09,2016,4.742587299999999,-74.0838455,"a 147b-98, Cra. 91 #147b-2, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO CENTRO PEREIRA 2,PEREIRA,18157040,2018/09/11,ACTIVA,2021/03/26,2021,4.7957752,-75.73954239999999,"CR 6 78 503 CS 2, Pereira, Risaralda, Colombia"
MINIMERCADO JUSTO Y BUENO CERETE SAN DIEGO,MONTERIA,166206,2018/08/29,ACTIVA,2021/03/25,2021,8.882865599999999,-75.7908077,"Cra. 15 #9B-09, Cereté, Córdoba, Colombia"
MINIMERCADO JUSTO Y BUENO CHAPARRAL 2,SUR Y ORIENTE DEL TOLIMA,94095,2018/05/09,ACTIVA,2021/02/11,2021,3.7213784,-75.4870184,"Cl. 8ª #4-76, Chaparral, Tolima, Colombia"
MINIMERCADO JUSTO Y BUENO CHAPINERO,BOGOTA,2696323,2016/06/09,CANCELADA,2017/03/10,2017,4.6594475,-74.0598509,"Cl. 73 #1315, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO CHAPINERO CENTRAL,BOGOTA,3045164,2018/12/12,ACTIVA,2021/03/19,2021,4.6840106,-74.0641433,"Cra. 57 # 94 B - 40, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO CHARALA,BUCARAMANGA,9000407808,2018/07/05,CANCELADA,2021/03/17,2021,6.2848587,-73.1465667,"Cl. 21 #14-21, Charalá, Santander, Colombia"
MINIMERCADO JUSTO Y BUENO CHIA CALATRAVA,BOGOTA,2974281,2018/06/18,ACTIVA,2021/03/19,2021,4.8567379,-74.0633296,"Cra. 12 #5B-10, Chía, Cundinamarca, Colombia"
MINIMERCADO JUSTO Y BUENO CHIA CAMPINCITO,BOGOTA,2780271,2017/02/14,ACTIVA,2021/03/19,2021,4.8567379,-74.0633296,"Cra. 12 #5B-10, Chía, Cundinamarca, Colombia"
MINIMERCADO JUSTO Y BUENO CHIA DELICIAS,BOGOTA,2756956,2016/11/24,ACTIVA,2021/03/19,2021,4.8567379,-74.0633296,"Cra. 12 #5B-10, Chía, Cundinamarca, Colombia"
MINIMERCADO JUSTO Y BUENO CHICO 93,BOGOTA,2734905,2016/09/20,ACTIVA,2021/03/19,2021,4.679361999999999,-74.05215439999999,"Cl 93b #16-52, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO CHICO NORTE,BOGOTA,2855811,2017/08/16,ACTIVA,2021/03/19,2021,4.7379894,-74.0300638,"Cra. 8f # 161 - 33, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO CHINACOTA,CUCUTA,324001,2018/01/25,ACTIVA,2021/03/31,2021,7.608899999999999,-72.60105250000001,"Cl. 3 #4-24, Chinácota, Norte de Santander, Colombia"
MINIMERCADO JUSTO Y BUENO CHINCHINA CALDAS,CHINCHINA,23920,2018/09/27,ACTIVA,2021/03/26,2021,4.981256699999999,-75.60279120000001,"Cl. 7 #10-45, Chinchiná, Caldas, Colombia"
MINIMERCADO JUSTO Y BUENO CHINU,MONTERIA,172533,2019/06/05,ACTIVA,2021/03/25,2021,5.3083783,-73.8147591,"Cl. 8 #7-1 a 7-119, Villa de San Diego de Ubaté, Ubaté, Villa de San Diego de Ubaté, Cundinamarca, Colombia"
MINIMERCADO JUSTO Y BUENO CHIQUINQUIRA,TUNJA,152183,2017/08/16,ACTIVA,2021/03/08,2021,5.6132897,-73.81635109999999,"Cra. 7 #14-58, Chiquinquirá, Boyacá, Colombia"
MINIMERCADO JUSTO Y BUENO CHIQUINQUIRA LA POLA,TUNJA,161231,2018/07/10,ACTIVA,2021/03/08,2021,5.6221618,-73.8111038,"Cl. 23 #7a-2 a, Cra. 7a #90, Chiquinquirá, Boyacá, Colombia"
MINIMERCADO JUSTO Y BUENO CHIQUINQUIRA PLAZA,TUNJA,189120,2021/03/09,ACTIVA,2021/03/09,2021,5.613133599999999,-73.8200457,"Cl. 10 # 9-29, Chiquinquirá, Boyacá, Colombia"
MINIMERCADO JUSTO Y BUENO CHIQUINQUIRA SANTA MARTA,TUNJA,154652,2017/11/28,ACTIVA,2021/03/08,2021,5.6132897,-73.81635109999999,"Cra. 7 #14-58, Chiquinquirá, Boyacá, Colombia"
MINIMERCADO JUSTO Y BUENO CHOCONTA,BOGOTA,2759664,2016/12/06,ACTIVA,2021/03/19,2021,5.1458134,-73.68418849999999,"Cl. 7 #4-54, Chocontá, Cundinamarca, Colombia"
MINIMERCADO JUSTO Y BUENO CHUCUA,BOGOTA,2676623,2016/04/15,ACTIVA,2021/03/19,2021,4.8661012,-73.8767727,"Cl. 4 #2-33, Guasca, Cundinamarca, Colombia"
MINIMERCADO JUSTO Y BUENO CIENAGA DE ORO,MONTERIA,169031,2019/01/25,ACTIVA,2021/03/25,2021,11.0056688,-74.2431124,"Cl. 20 # 21 - 69, Ciénaga, Magdalena, Colombia"
MINIMERCADO JUSTO Y BUENO CIMITARRA,BARRANCABERMEJA,108097,2017/05/02,ACTIVA,2021/03/12,2021,6.3149976,-73.9504118,"Cra. 5 #8-21, Cimitarra, Santander, Colombia"
MINIMERCADO JUSTO Y BUENO CIUDAD BERNA,BOGOTA,2725482,2016/08/25,ACTIVA,2021/03/19,2021,4.541802,-74.0873988,"Carrera 11 b este, Dg. 47 Sur # 46, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO CIUDAD BERNA 2,BOGOTA,2742029,2016/10/07,ACTIVA,2021/03/19,2021,4.5833236,-74.0887096,"Cra. 10 #8A-10 Sur, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO CIUDAD BOLIVAR,MEDELLIN PARA ANTIOQUIA,65574102,2018/04/03,CANCELADA,2019/05/28,2019,4.5411081,-74.1378072,"Cra. 17A #76A-23, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO CIUDAD JARDIN NORTE,BOGOTA,2839763,2017/07/12,ACTIVA,2021/03/19,2021,4.7385507,-74.0649174,"Cra. 59 # 152 - 49 local 202, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO CIUDADELA ANTONIA SANTOS,CUCUTA,398782,2021/07/16,ACTIVA,2021/07/16,2021,4.7449615,-74.02271540000001,"Cl. 167d #7-26, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO CIUDADELA VILLAMIL,BUCARAMANGA,9000391035,2017/12/06,INACTIVA POR CIERRE DEL ESTABLECIMIENTO,2021/03/17,2021,7.0592733,-73.16506860000001,"Cl. 14B, Girón, Santander, Colombia"
MINIMERCADO JUSTO Y BUENO CODAZZI CENTRO,VALLEDUPAR,147303,2017/08/28,ACTIVA,2021/02/12,2021,10.0362513,-73.2356499,"Calle 18 #15 56, Agustín Codazzi, Cesar, Colombia"
MINIMERCADO JUSTO Y BUENO COGUA,BOGOTA,3034034,2018/11/06,ACTIVA,2021/03/19,2021,5.0600971,-73.97999709999999,"Cogua, Cundinamarca, Colombia"
MINIMERCADO JUSTO Y BUENO COLINA CAMPESTRE,BOGOTA,2947917,2018/04/17,CANCELADA,/  /,2018,4.7446302,-74.0896075,"Cl. 147c # 99 - 15, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO COMUNEROS,BUCARAMANGA,9000353747,2016/08/04,ACTIVA,2021/03/17,2021,7.910657,-72.5179884,"CL 3, Av 00 #ESQUINA LOTE 3, Cúcuta, Norte de Santander, Colombia"
MINIMERCADO JUSTO Y BUENO COMUNEROS BOGOTA,BOGOTA,3149476,2019/08/06,ACTIVA,2021/03/19,2021,7.910657,-72.5179884,"CL 3, Av 00 #ESQUINA LOTE 3, Cúcuta, Norte de Santander, Colombia"
MINIMERCADO JUSTO Y BUENO CONSACA,PASTO,206321,2021/02/02,CANCELADA,2021/02/02,2021,1.2082732,-77.4699826,"Consaca - Sandona, Consaca, Nariño, Colombia"
MINIMERCADO JUSTO Y BUENO CONTADOR,BOGOTA,2974236,2018/06/18,CANCELADA,2019/03/21,2019,4.7201596,-74.0454204,"Cl 136 #18-2 a 18-82, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO COPACABANA PEDREGAL,MEDELLIN PARA ANTIOQUIA,64819902,2017/12/13,ACTIVA,2021/03/31,2021,6.3463411,-75.50984799999999,"Cra. 53 #50 49, Copacabana, Antioquia, Colombia"
MINIMERCADO JUSTO Y BUENO COPACABANA PLAZA DE MERCADO,MEDELLIN PARA ANTIOQUIA,67188302,2018/12/11,ACTIVA,2021/03/31,2021,6.3463411,-75.50984799999999,"Cra. 53 #50 49, Copacabana, Antioquia, Colombia"
MINIMERCADO JUSTO Y BUENO COTA,BOGOTA,2734886,2016/09/20,ACTIVA,2021/03/19,2021,4.8113662,-74.1006847,"Cra. 5 #13a43, Cota, Cundinamarca, Colombia"
MINIMERCADO JUSTO Y BUENO COVEÑAS TRONCAL,SINCELEJO,119120,2021/01/25,ACTIVA,2021/01/25,2021,9.400743,-75.67893699999999,"Calle 100 # 22 - 260, Coveñas, Santiago de Tolú, Sucre, Colombia"
MINIMERCADO JUSTO Y BUENO CUADRANTE AMERICAS,BOGOTA,2738062,2016/09/28,ACTIVA,2021/03/19,2021,4.1469661,-73.6180147,"Calle 35 #17-25 Este, Villavicencio, Meta, Colombia"
MINIMERCADO JUSTO Y BUENO CUMARAL META,VILLAVICENCIO,328416,2018/02/28,ACTIVA,2021/03/09,2021,4.2703079,-73.4871143,"Cra. 19 #11- 49, Cumaral, Meta, Colombia"
MINIMERCADO JUSTO Y BUENO CUNDINAMARCA,BOGOTA,2694503,2016/06/03,ACTIVA,2021/03/19,2021,4.7379894,-74.0300638,"Cra. 8f # 161 - 33, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO CURITI,BUCARAMANGA,9000383869,2017/08/25,ACTIVA,2021/03/17,2021,6.6069447,-73.06848819999999,"CL 9 #7 63, Curiti, Curití, Santander, Colombia"
MINIMERCADO JUSTO Y BUENO CURUMANI,AGUACHICA,46087,2017/11/23,ACTIVA,2021/02/23,2021,10.3916345,-73.0291318,"Cl. 3 # 7 - 39, Manaure, Cesar, Colombia"
MINIMERCADO JUSTO Y BUENO DANGOND,BUCARAMANGA,9000486546,2021/03/23,ACTIVA,2021/03/23,2021,5.3083783,-73.8147591,"Cl. 8 #7-1 a 7-119, Villa de San Diego de Ubaté, Ubaté, Villa de San Diego de Ubaté, Cundinamarca, Colombia"
MINIMERCADO JUSTO Y BUENO DELICIAS,BOGOTA,2723133,2016/08/19,ACTIVA,2021/03/19,2021,10.6660405,-71.6137626,"entre Avenidas11 y 12 C. 76, Maracaibo 4002, Zulia, Venezuela"
MINIMERCADO JUSTO Y BUENO DON ALBERTO,VALLEDUPAR,158607,2018/12/10,ACTIVA,2021/02/17,2021,4.7379894,-74.0300638,"Cra. 8f # 161 - 33, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO DON MATIAS PARQUE PRINCIPAL,MEDELLIN PARA ANTIOQUIA,65357502,2018/03/05,ACTIVA,2021/03/31,2021,6.4863086,-75.3945914,"Cra. 30 #29-19, Don Matías, Donmatías, Antioquia, Colombia"
MINIMERCADO JUSTO Y BUENO DOÑA CECI,CUCUTA,311259,2017/03/29,ACTIVA,2021/03/30,2021,7.892068199999999,-72.5070834,"Av. 7 #4-66, Barrio Loma Bolivar, Cúcuta, Norte de Santander, Colombia"
MINIMERCADO JUSTO Y BUENO DOSQUEBRADAS JAPON,DOSQUEBRADAS,55784,2018/12/20,ACTIVA,2021/12/13,2021,4.8151239,-75.6773463,"Cl. 8 #27 - 10, Dosquebradas, Risaralda, Colombia"
MINIMERCADO JUSTO Y BUENO DUITAMA ALPES,DUITAMA,87884,2017/12/11,CANCELADA,2021/03/08,2021,5.817514699999999,-73.0228801,"Cl. 20 #32-64, Duitama, Boyacá, Colombia"
MINIMERCADO JUSTO Y BUENO DUITAMA AMERICAS,DUITAMA,87595,2017/11/15,ACTIVA,2021/03/08,2021,5.818239,-73.0356619,"Cl 8 #24-18, Duitama, Boyacá, Colombia"
MINIMERCADO JUSTO Y BUENO DUITAMA CANASTA,DUITAMA,87596,2017/11/15,CANCELADA,2018/11/26,2018,5.817514699999999,-73.0228801,"Cl. 20 #32-64, Duitama, Boyacá, Colombia"
MINIMERCADO JUSTO Y BUENO DUITAMA DIVINO NIÑO,DUITAMA,87883,2017/12/11,CANCELADA,2021/03/08,2021,5.8239,-73.0361566,"Cra. 11 Bis # 9 - 37, Duitama, Boyacá, Colombia"
MINIMERCADO JUSTO Y BUENO DUITAMA LIBERTADOR,DUITAMA,89185,2018/02/26,CANCELADA,2021/03/08,2021,5.837259599999999,-73.034418,"Cl. 18 #5-99, Duitama, Boyacá, Colombia"
MINIMERCADO JUSTO Y BUENO DUITAMA MILAGROSA,DUITAMA,87880,2017/12/11,CANCELADA,2021/03/08,2021,5.817514699999999,-73.0228801,"Cl. 20 #32-64, Duitama, Boyacá, Colombia"
MINIMERCADO JUSTO Y BUENO DUITAMA SOATAMA,DUITAMA,93254,2019/02/05,CANCELADA,2021/03/08,2021,5.8283782,-73.0258185,"Cra. 18 #21-134, Duitama, Boyacá, Colombia"
MINIMERCADO JUSTO Y BUENO EDUARDO SANTOS,BOGOTA,2676617,2016/04/15,ACTIVA,2021/03/19,2021,4.7379894,-74.0300638,"Cra. 8f # 161 - 33, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO EL BANCO,SANTA MARTA PARA EL MAGDALENA,193410,2017/09/13,ACTIVA,2021/03/31,2021,4.7379894,-74.0300638,"Cra. 8f # 161 - 33, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO EL CARMELO,VALLEDUPAR,158100,2018/11/14,ACTIVA,2021/02/12,2021,3.4019331,-76.4169419,"Cl. 13 # 11 - 13, Candelaria, El Carmelo, Candelaria, Valle del Cauca, Colombia"
MINIMERCADO JUSTO Y BUENO EL CARMEN,BOGOTA,2758670,2016/11/30,ACTIVA,2021/03/19,2021,4.147065899999999,-74.720766,"Cl. 5 #8-40, Carmen de Apicalá, Tolima, Colombia"
MINIMERCADO JUSTO Y BUENO EL CARMEN DE VIBORAL CALLE DEL COMERCIO,ORIENTE ANTIOQUENO,116589,2018/12/18,ACTIVA,2021/03/26,2021,6.0821514,-75.33458879999999,"Cl. 29 #30 31, El Carmen de Viboral, Antioquia, Colombia"
MINIMERCADO JUSTO Y BUENO EL CARMEN DE VIBORAL CARRERA 30,ORIENTE ANTIOQUENO,114031,2018/07/17,ACTIVA,2021/03/26,2021,6.0851676,-75.3356969,"Cra. 30 #32 76, El Carmen de Viboral, Antioquia, Colombia"
MINIMERCADO JUSTO Y BUENO EL CARMEN VALVERDI,BUCARAMANGA,9000385877,2017/09/19,ACTIVA,2021/03/17,2021,7.086391,-73.0947264,"TV ORIENTAL, VIA EL CARMEN #47 97, Floridablanca, Santander, Colombia"
MINIMERCADO JUSTO Y BUENO EL CERRITO,BUGA,76910,2021/02/08,CANCELADA,2021/02/08,2021,10.6660405,-71.6137626,"entre Avenidas11 y 12 C. 76, Maracaibo 4002, Zulia, Venezuela"
MINIMERCADO JUSTO Y BUENO EL CLARET,BOGOTA,3045150,2018/12/12,ACTIVA,2021/03/19,2021,4.1469661,-73.6180147,"Calle 35 #17-25 Este, Villavicencio, Meta, Colombia"
MINIMERCADO JUSTO Y BUENO EL ESPINAL,SUR Y ORIENTE DEL TOLIMA,86682,2016/08/25,CANCELADA,2021/02/11,2021,4.1509224,-74.8893989,"Cra. 4 #13-75, El Espinal, Tolima, Colombia"
MINIMERCADO JUSTO Y BUENO EL ESPINAL 2,SUR Y ORIENTE DEL TOLIMA,87198,2016/10/21,ACTIVA,2021/02/11,2021,4.1509224,-74.8893989,"Cra. 4 #13-75, El Espinal, Tolima, Colombia"
MINIMERCADO JUSTO Y BUENO EL GRANADA,ARMENIA,226609,2018/06/12,CANCELADA,2020/02/19,2020,4.7224921,-74.1227107,"Av Cl 80 #114-43, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO EL LATINO,CUCUTA,305262,2016/11/17,ACTIVA,2021/03/29,2021,10.6879164,-71.6768591,"M8QF+56G, Maracaibo 4005, Zulia, Venezuela"
MINIMERCADO JUSTO Y BUENO EL LLANO,CUCUTA,305259,2016/11/17,ACTIVA,2021/03/29,2021,5.3027605,-72.4143622,"Calle 60 # 1 C Este - 15, Yopal, Casanare, Colombia"
MINIMERCADO JUSTO Y BUENO EL MOLINO,BUCARAMANGA,9000362560,2016/12/21,ACTIVA,2021/03/17,2021,4.7379894,-74.0300638,"Cra. 8f # 161 - 33, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO EL PALMAR,FACATATIVA,126133,2018/12/07,ACTIVA,2021/02/26,2021,10.6879164,-71.6768591,"M8QF+56G, Maracaibo 4005, Zulia, Venezuela"
MINIMERCADO JUSTO Y BUENO EL PLATO,SANTA MARTA PARA EL MAGDALENA,209917,2018/11/26,ACTIVA,2021/03/31,2021,9.7942912,-74.78474469999999,"VIA 14 #12A -161, Plato, Magdalena, Colombia"
MINIMERCADO JUSTO Y BUENO EL PLAYON,BUCARAMANGA,9000356086,2016/09/05,ACTIVA,2021/03/17,2021,7.4721721,-73.2050501,"Cra. 8 #13-32, El Playon, El Playón, Santander, Colombia"
MINIMERCADO JUSTO Y BUENO EL POBLADO,BUCARAMANGA,9000360787,2016/11/10,ACTIVA,2021/03/17,2021,4.7569241,-74.06432339999999,"Cl. 170 #N° 64-47, Suba, Bogotá, Cundinamarca, Colombia"
MINIMERCADO JUSTO Y BUENO EL RETEN,BARRANCABERMEJA,110458,2017/11/22,CANCELADA,2017/11/22,2017,4.717719199999999,-74.0918786,"Cra. 91 #127A - 28, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO EL RETIRO LA FE,ORIENTE ANTIOQUENO,111108,2018/03/06,ACTIVA,2021/03/26,2021,6.0629151,-75.5030218,"Cra. 20 # 24 - 40, Retiro, Antioquia, Colombia"
MINIMERCADO JUSTO Y BUENO EL ROSAL,FACATATIVA,108905,2017/03/31,ACTIVA,2021/02/23,2021,4.7385507,-74.0649174,"Cra. 59 # 152 - 49 local 202, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO EL SANTUARIO,ORIENTE ANTIOQUENO,114849,2018/08/28,CANCELADA,2020/03/03,2020,6.138342499999999,-75.2685797,"Cl. 48a #52 A50, El Santuario, Antioquia, Colombia"
MINIMERCADO JUSTO Y BUENO EL SOCORRO,BOGOTA,2751019,2016/11/02,ACTIVA,2021/03/19,2021,6.463445999999999,-73.2632548,"Clle 4n#14-33, Socorro, Santander, Colombia"
MINIMERCADO JUSTO Y BUENO EL TERMINAL,BUCARAMANGA,9000379987,2017/07/12,ACTIVA,2021/03/17,2021,5.720023100000001,-72.9319431,"Cra. 17 #12-40, Sogamoso, Boyacá, Colombia"
MINIMERCADO JUSTO Y BUENO ENGATIVA PUEBLO,BOGOTA,2751025,2016/11/02,ACTIVA,2021/03/19,2021,4.710658599999999,-74.139611,"Cl 64 #113F-04, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO ENVIGADO EL SALADO,ABURRA SUR,217205,2019/02/11,CANCELADA,2020/03/03,2020,6.149712800000001,-75.5770854,"Zona 6, Envigado, Antioquia, Colombia"
MINIMERCADO JUSTO Y BUENO ENVIGADO GUANTEROS,ABURRA SUR,206750,2018/02/09,ACTIVA,2021/03/24,2021,6.1611186,-75.6006348,"Zona 8, Envigado, Antioquia, Colombia"
MINIMERCADO JUSTO Y BUENO ENVIGADO LA BOTA,ABURRA SUR,215965,2019/01/09,ACTIVA,2021/03/24,2021,6.1499083,-75.6252601,"Urb. Río Secreto, Carrera 47E No. 77sur - 250 L6, Sabaneta, Antioquia, Colombia"
MINIMERCADO JUSTO Y BUENO ENVIGADO LA MAGNOLIA,ABURRA SUR,204022,2017/10/10,ACTIVA,2021/03/24,2021,6.1753786,-75.5810332,"Tv. 32a Sur #31e20, Zona 9, Envigado, Antioquia, Colombia"
MINIMERCADO JUSTO Y BUENO ENVIGADO LAS CASITAS,ABURRA SUR,211106,2018/07/03,ACTIVA,2021/03/24,2021,6.1611186,-75.6006348,"Zona 8, Envigado, Antioquia, Colombia"
MINIMERCADO JUSTO Y BUENO ENVIGADO LAS ORQUIDEAS,ABURRA SUR,217290,2019/02/13,ACTIVA,2021/03/24,2021,6.1764934,-75.5845118,"Tv. 31 Sur #32d-14, Zona 2, Envigado, Antioquia, Colombia"
MINIMERCADO JUSTO Y BUENO ENVIGADO LAS VEGAS,ABURRA SUR,200204,2017/05/25,ACTIVA,2021/03/24,2021,6.1809664,-75.5868808,"Cl. 27A Sur #47 61, Zona 2, Envigado, Antioquia, Colombia"
MINIMERCADO JUSTO Y BUENO ENVIGADO PARQUE,ABURRA SUR,201283,2017/06/20,ACTIVA,2021/03/24,2021,6.1499083,-75.6252601,"Urb. Río Secreto, Carrera 47E No. 77sur - 250 L6, Sabaneta, Antioquia, Colombia"
MINIMERCADO JUSTO Y BUENO ESMERALDA,BOGOTA,2947923,2018/04/17,ACTIVA,2021/03/19,2021,4.6426602,-74.0903458,"Cl. 44 #50-04, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO ESTACION SAN PABLO,BUCARAMANGA,9000486004,2021/03/17,ACTIVA,2021/03/17,2021,4.5411081,-74.1378072,"Cra. 17A #76A-23, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO ESTADIO,BUCARAMANGA,9000351439,2016/07/07,ACTIVA,2021/03/17,2021,4.6752389,-74.08461659999999,"Cl. 68 #65A5, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO ESTRELLA NORTE,BOGOTA,3040937,2018/11/26,ACTIVA,2021/03/19,2021,4.7449615,-74.02271540000001,"Cl. 167d #7-26, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO FACATATIVA BERLIN,FACATATIVA,114787,2017/10/13,ACTIVA,2021/02/23,2021,4.807208,-74.351196,"Cra. 2 Sur # 1 - 59, Facatativá, Cundinamarca, Colombia"
MINIMERCADO JUSTO Y BUENO FACATATIVA CENTRO,FACATATIVA,105037,2016/10/25,CANCELADA,2021/02/23,2021,4.811880899999999,-74.35708389999999,"Cra. 2 #8-74, Facatativá, Cundinamarca, Colombia"
MINIMERCADO JUSTO Y BUENO FACATATIVA CHAPINERO,FACATATIVA,105383,2016/11/15,CANCELADA,2021/02/23,2021,4.811880899999999,-74.35708389999999,"Cra. 2 #8-74, Facatativá, Cundinamarca, Colombia"
MINIMERCADO JUSTO Y BUENO FACATATIVA CHAPINERO,FACATATIVA,105842,2017/01/02,CANCELADA,2018/03/23,2018,4.811880899999999,-74.35708389999999,"Cra. 2 #8-74, Facatativá, Cundinamarca, Colombia"
MINIMERCADO JUSTO Y BUENO FACATATIVA PORTICO,FACATATIVA,105038,2016/10/25,ACTIVA,2021/03/09,2021,4.807208,-74.351196,"Cra. 2 Sur # 1 - 59, Facatativá, Cundinamarca, Colombia"
MINIMERCADO JUSTO Y BUENO FERIAS,BOGOTA,2718597,2016/08/05,ACTIVA,2021/03/19,2021,4.6850966,-74.0847635,"Cl. 77 # 69-50, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO FERIAS OCCIDENTAL,BOGOTA,3021498,2018/10/04,CANCELADA,2019/03/21,2019,4.6850966,-74.0847635,"Cl. 77 # 69-50, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO FILANDIA,ARMENIA,229079,2018/10/04,CANCELADA,2019/03/26,2019,4.675298499999999,-75.65813519999999,"Cl. 7 #6-17, Filandia, Quindío, Colombia"
MINIMERCADO JUSTO Y BUENO FLORALIA,BOGOTA,2725478,2016/08/25,ACTIVA,2021/03/19,2021,3.4942501,-76.49514429999999,"Cra. 4N, COMUNA 6, Cali, Valle del Cauca, Colombia"
MINIMERCADO JUSTO Y BUENO FLORENCIA,BOGOTA,2718593,2016/08/05,ACTIVA,2021/03/19,2021,1.6178693,-75.63092759999999,"Cra. 29 # 22 - 53, Florencia, Caquetá, Colombia"
MINIMERCADO JUSTO Y BUENO FLORIDA,BOGOTA,2704417,2016/06/30,ACTIVA,2021/03/19,2021,4.135670999999999,-73.6279148,"Cra. 33 #18-65, Villavicencio, Meta, Colombia"
MINIMERCADO JUSTO Y BUENO FLORIDABLANCA,BUCARAMANGA,9000370941,2017/03/23,ACTIVA,2021/03/17,2021,7.061060899999999,-73.08405139999999,"Cra. 8 #10-23, Floridablanca, Santander, Colombia"
MINIMERCADO JUSTO Y BUENO FOMEQUE,BOGOTA,3347918,2021/03/05,ACTIVA,/  /,0,4.4847157,-73.8954502,"Cra. 2 #3 - 68, Fómeque, Cundinamarca, Colombia"
MINIMERCADO JUSTO Y BUENO FONSECA,LA GUAJIRA,140738,2017/08/29,ACTIVA,2021/02/10,2021,10.8847197,-72.8502027,"Cl. 18 ##18, Fonseca, La Guajira, Colombia"
MINIMERCADO JUSTO Y BUENO FONTIBON BELEN,BOGOTA,2676619,2016/04/15,ACTIVA,2021/03/19,2021,4.7379894,-74.0300638,"Cra. 8f # 161 - 33, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO FONTIBON BOHIOS,BOGOTA,2742031,2016/10/07,ACTIVA,2021/03/19,2021,4.6764055,-74.1443649,"Cl. 19 #14, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO FONTIBON CENTRO,BOGOTA,2694518,2016/06/03,CANCELADA,2017/03/10,2017,4.6803057,-74.1373095,"Cl. 23d #101-40, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO FONTIBON CRA 99,BOGOTA,2654744,2016/02/16,CANCELADA,2019/03/21,2019,4.6795197,-74.14031609999999,"Cra. 99 #20c63, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO FONTIBON EL CARMEN,BOGOTA,2725475,2016/08/25,ACTIVA,2021/03/19,2021,4.5816385,-74.1340626,"Dg. 51a Sur # 27 - 59, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO FONTIBON LA CABAÑA,BOGOTA,2738069,2016/09/28,ACTIVA,2021/03/19,2021,4.7379894,-74.0300638,"Cra. 8f # 161 - 33, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO FONTIBON LA GIRALDA,BOGOTA,2911191,2018/01/29,ACTIVA,2021/03/19,2021,4.7379894,-74.0300638,"Cra. 8f # 161 - 33, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO FONTIBON RECODO,BOGOTA,2742034,2016/10/07,ACTIVA,2021/03/19,2021,4.6805147,-74.16893449999999,"Cra. 123 #13 d 85 local 4, Bogotá, Colombia"
